query_id,merchant_id,merchant_name,route_distance_proxy,detour_proxy,base_rank_score,final_rank_score,rank_position,reason_tags
route_q_006,ChIJJbmfLo8pdTERoAEm9vXAuW8,Rửa Xe 16,2.8386024914088543,1.6145572636992593,0.545864,0.490778,74,high_rating|open_now|exterior_wash|car_supported
route_q_006,ChIJTYZFewDVdDERzcNshupbMXU,Tiệm sửa xe,1.9334092792679018,3.211526618443987,0.458068,0.488362,75,high_rating|exterior_wash|car_supported
route_q_006,ChIJR49LHcItdTERIiTJj8DLsa0,XE ĐẸP DETAILING - ĐỘ XE Ô TÔ - ĐỖ XE 24/24 - RỬA XE,2.6051327291249113,5.175678637751695,0.748584,0.480693,76,high_rating|popular|trusted|open_now|service_rich|exterior_wash|detailing
route_q_006,ChIJzcBUKSUpdTERVr4l5CEefjo,Dịch vụ rửa xe Bo,1.9455648312481064,1.690153184191212,0.345864,0.477673,77,high_rating|exterior_wash|car_supported
route_q_006,ChIJV2MBXPXVdDERrqBqk44dkt8,Garage Thuận Phát,2.332475475295042,4.669019826077676,0.578932,0.465597,78,high_rating|open_now|exterior_wash|car_supported
route_q_006,ChIJSxP8MwYtdTERSJoQpDIRBDM,RỬA XE CƯỜNG THỊNH,2.9155041331620186,3.533462164483721,0.623444,0.4399,79,high_rating|open_now|exterior_wash|car_supported
route_q_006,ChIJlW1eDPYpdTERQ05dcDLl6Uk,Trung Tâm Rửa & Chăm Sóc Xe Minh Dũng,2.8630139335934235,1.9528590928712006,0.452944,0.423753,80,high_rating|service_rich|exterior_wash|detailing
route_q_006,ChIJXSiFtJzVdDER2nLn6TYMnhc,Tiệm Rửa Xe Thái,2.5284321484133088,5.008174945135272,0.545864,0.413683,81,high_rating|open_now|exterior_wash|car_supported
route_q_006,ChIJ9VaAAITVdDER31gtQy0qecw,Rửa Xe Boss,1.9557461220740149,3.812867104072728,0.361932,0.408545,82,exterior_wash|car_supported
route_q_006,ChIJBVGXtx4pdTERLe9VRcHr_Ao,Rửa xe hơi,2.7159852275688627,3.986233177434782,0.501728,0.401058,83,open_now|exterior_wash|car_supported
route_q_006,ChIJ8ejDhhYsdTER38GORUgRfBs,Quán rửa xe Mười 305/11,2.7069009337628316,4.464115913341171,0.503091,0.388316,84,open_now|exterior_wash|car_supported
route_q_006,ChIJL48FotcpdTEREQrDaq63f5Q,Nội thất ôtô Sài Thành,2.861023551583793,1.9520667321474878,0.370864,0.384034,85,high_rating|service_rich|exterior_wash|interior_cleaning
route_q_006,ChIJwYnMSAAtdTERnVEwCXlMctE,Rửa xe máy - ô tô,2.953403916586803,5.808157780658766,0.658572,0.376483,86,high_rating|open_now|service_rich|exterior_wash|car_supported
route_q_006,ChIJQ1JvToPVdDER_eirCvuzVzA,Tiệm Rửa Xe Đức Hanh 888,2.737442706203367,5.411585218824792,0.426932,0.319444,87,exterior_wash|car_supported
route_q_006,ChIJv3xb5istdTERLeEj_viEUDI,Rửa / Sửa Xe Ô Tô Gia Hào,2.9939254761750402,3.98977470205204,0.374932,0.307091,88,exterior_wash|car_supported
route_q_008,ChIJv7ct6zMvdTERf-RfP3cNIyk,Rửa Xe 170,1.2223899703469372,0.21949657256833177,0.811,0.826731,1,low_detour|high_rating|popular|trusted|open_now|exterior_wash|car_supported
route_q_008,ChIJ35wD6AIvdTERcdM5ZxvwoYA,Dịch Vụ Rửa Xe A Thuận,0.21934089323393646,0.010878851671257905,0.613364,0.821927,2,on_corridor|low_detour|high_rating|trusted|open_now|exterior_wash|car_supported
route_q_008,ChIJK6JHgKsodTERm6UGeCKw7so,Rửa Xe - Thay Nhớt Tấn Phong,0.11640379479774988,0.00213767032868617,0.547228,0.817603,3,on_corridor|low_detour|high_rating|open_now|exterior_wash|car_supported
